Date_UTC,MLT,MLAT,GLON,GLAT
1999-01-24 18:33:16,342.10,61.10,62.40,65.60
1999-01-24 23:26:26,9.40,63.70,9.40,66.30
1999-01-25 00:26:33,14.80,65.30,356.20,66.60
1999-01-25 04:11:38,346.90,64.40,280.20,53.40
1999-01-25 04:55:48,10.40,66.20,287.50,55.90
1999-01-26 14:46:33,356.80,67.60,138.80,73.50
1999-01-29 08:18:11,326.20,65.00,219.30,63.40
1999-01-29 13:41:14,349.80,65.70,148.50,71.60
1999-01-29 14:46:25,319.00,66.50,92.60,71.70
1999-01-29 23:05:30,1.60,62.00,7.30,64.50
1999-01-30 00:22:10,304.60,65.10,292.70,55.50
1999-01-30 08:29:10,351.20,65.30,238.50,59.50
1999-01-30 19:45:40,335.60,64.90,32.20,68.80
1999-01-31 02:04:06,342.60,67.10,299.90,58.70
1999-02-01 09:31:56,350.80,66.30,226.10,63.30
1999-02-01 14:49:38,2.00,68.10,146.00,73.90
1999-02-02 02:43:34,5.70,67.00,309.20,60.40
1999-02-02 21:53:34,352.30,65.40,14.10,68.30
1999-02-02 22:30:58,359.40,65.10,11.90,67.80
1999-02-02 23:45:11,352.00,66.40,340.70,65.60
1999-02-03 14:54:45,3.70,63.00,142.80,69.00
1999-02-03 16:31:13,0.60,65.60,112.80,71.20
1999-02-04 14:10:42,16.70,64.50,175.20,69.30
1999-02-05 00:18:31,18.90,64.20,3.50,66.20
1999-02-05 19:10:07,325.40,62.80,31.30,66.60
1999-02-05 23:18:31,349.10,64.60,346.00,64.70
1999-02-06 12:40:09,334.60,65.80,149.50,71.60
1999-02-06 14:48:20,329.20,62.80,104.00,68.00
1999-02-06 17:46:12,343.80,61.90,75.40,66.50
1999-02-06 19:23:06,340.40,63.50,44.90,67.80
1999-02-07 10:00:47,346.00,61.70,212.10,61.60
1999-02-07 15:53:37,9.60,64.20,134.10,70.10
1999-02-07 22:43:09,332.60,63.10,338.40,62.20
1999-02-08 04:40:07,359.40,64.60,283.40,53.90
1999-02-08 06:30:31,349.30,66.70,259.10,56.90
1999-02-08 07:12:50,331.90,65.80,239.00,59.90
1999-02-08 17:36:46,330.40,64.90,61.90,69.50
1999-02-09 13:44:52,355.70,66.50,157.60,72.10
1999-02-10 05:50:52,9.60,64.20,278.20,53.20
1999-02-10 14:33:25,343.00,66.60,125.60,72.40
1999-02-11 00:23:37,3.80,63.00,344.80,63.10
1999-02-11 05:22:55,334.50,63.50,260.50,53.40
1999-02-11 06:01:34,333.50,64.40,253.20,55.50
1999-02-11 06:26:06,311.00,66.90,232.80,62.40
1999-02-11 19:26:05,353.80,59.80,60.70,64.20
1999-02-13 06:48:13,337.40,63.00,247.00,55.30
1999-02-15 00:01:21,350.60,63.70,336.00,62.40
1999-02-15 10:07:46,342.20,62.70,207.50,63.40
1999-02-15 12:38:02,346.10,63.10,164.60,68.60
1999-02-15 13:45:30,331.30,66.30,125.60,72.10
1999-02-15 14:48:41,324.10,63.70,99.30,68.80
1999-02-15 15:46:57,330.90,65.60,91.60,70.70
1999-02-15 17:58:49,325.90,66.10,49.40,70.60
1999-02-17 06:15:32,327.80,64.80,246.90,57.10
1999-02-17 16:43:35,350.90,62.70,98.70,67.70
1999-02-17 20:58:44,357.30,63.50,36.60,67.50
1999-02-18 12:32:13,342.70,56.90,158.40,63.00
1999-02-19 12:28:02,338.20,59.30,155.30,65.30
1999-02-24 10:29:08,359.50,63.00,220.20,61.20
1999-02-24 18:42:15,347.10,63.90,62.60,68.50
1999-02-25 03:54:42,349.30,61.50,284.80,50.80
1999-02-28 08:12:47,335.60,64.90,230.80,60.80
1999-02-28 18:29:38,17.80,62.70,99.10,67.70
1999-03-01 14:17:13,346.90,57.50,133.90,63.50
1999-03-01 21:17:58,3.30,59.40,39.50,63.50
1999-03-02 13:56:55,339.20,62.20,132.20,68.10
1999-03-02 15:11:08,325.40,62.30,96.50,67.30
1999-03-02 15:46:42,343.70,65.60,107.20,71.00
1999-03-03 03:21:00,327.10,61.50,276.00,50.30
1999-03-03 22:53:41,3.60,61.90,10.10,64.60
1999-03-04 04:31:01,10.70,64.10,292.80,54.50
1999-03-05 11:28:58,344.70,64.20,188.80,67.70
1999-03-05 16:22:46,308.80,65.00,58.50,69.60
1999-03-06 10:06:07,358.20,65.60,226.30,62.50
1999-03-06 20:16:33,344.00,59.80,33.70,63.70
1999-03-06 22:52:57,344.50,58.80,349.30,59.90
1999-03-07 15:27:36,336.80,62.30,105.00,67.50
1999-03-07 16:22:12,313.20,62.60,64.80,67.20
1999-03-09 08:16:39,344.80,62.00,236.30,56.60
1999-03-10 01:12:20,334.90,60.80,304.20,53.30
1999-03-10 18:43:45,2.80,64.00,78.60,68.70
1999-03-10 19:42:01,329.60,63.50,23.70,67.00
1999-03-11 14:48:47,328.30,62.50,106.60,67.70
1999-03-12 05:03:46,328.80,65.10,260.60,55.00
1999-03-12 08:36:46,336.10,64.40,226.40,61.30
1999-03-12 21:36:18,354.40,61.30,21.50,64.70
1999-03-13 12:19:57,330.90,60.30,151.40,66.30
1999-03-14 08:44:57,327.20,65.20,216.50,64.20
1999-03-14 12:06:44,315.40,65.10,138.70,71.00
1999-03-15 00:53:14,319.70,60.70,296.30,51.60
1999-03-15 04:23:00,333.60,61.00,270.00,49.90
1999-03-15 06:54:29,347.80,62.40,254.30,53.30
1999-03-15 07:11:03,313.20,62.60,223.60,60.10
1999-03-15 08:17:54,314.00,63.00,208.30,63.60
1999-03-22 15:19:51,345.40,66.90,119.90,72.70
1999-03-22 15:30:53,308.80,68.30,73.60,73.30
1999-03-22 18:02:23,326.50,68.70,45.10,73.20
1999-03-23 13:05:48,342.20,66.00,157.60,71.60
1999-03-24 16:31:49,322.40,66.30,71.70,71.10
1999-03-24 22:48:25,335.90,68.30,332.80,66.20
1999-03-25 16:35:47,346.30,65.40,97.40,70.60
1999-03-26 13:45:49,311.20,65.40,106.40,70.80
1999-03-27 02:29:35,341.40,67.00,293.50,57.50
1999-03-27 02:48:26,350.40,67.30,296.00,58.30
1999-03-27 20:50:58,3.20,67.60,38.70,71.80
1999-03-27 22:27:26,330.90,65.60,334.80,64.00
1999-03-27 23:10:22,318.90,65.80,313.60,60.20
1999-03-29 05:09:16,0.70,65.00,280.20,54.10
1999-03-29 22:18:53,347.50,65.50,355.40,66.70
1999-03-30 01:58:28,357.20,64.00,311.40,58.00
1999-03-30 03:20:02,334.50,62.40,280.80,51.40
1999-03-30 06:32:01,322.80,64.50,241.10,58.10
1999-03-30 14:23:50,322.80,64.50,110.20,69.90
1999-04-02 01:22:09,342.20,67.60,305.50,60.30
1999-04-02 03:06:52,341.40,67.00,287.00,56.70
1999-04-02 04:33:57,334.10,66.30,269.00,55.40
1999-04-03 05:31:49,343.90,67.30,266.30,56.70
1999-04-09 14:05:06,339.10,66.60,137.50,72.50
1999-04-10 07:49:14,357.20,64.50,252.30,55.80
1999-04-10 22:00:06,353.10,67.00,5.00,69.10
1999-04-11 13:43:51,336.00,69.50,142.90,75.40
1999-04-11 15:15:51,330.10,67.20,105.20,72.70
1999-04-11 20:54:25,343.00,66.60,12.50,69.30
1999-04-12 10:52:23,316.40,68.40,170.00,73.30
1999-04-13 07:52:01,348.90,67.70,247.10,60.10
1999-04-13 23:37:19,6.10,68.50,350.50,69.00
1999-04-14 15:28:26,340.60,67.90,114.40,73.60
1999-04-14 15:59:06,18.20,66.50,151.50,72.30
1999-04-18 12:02:20,352.90,63.30,190.80,66.60
1999-04-19 05:53:40,339.40,67.80,260.40,57.80
1999-04-19 08:40:29,341.10,65.80,231.00,61.70
1999-04-20 01:13:28,332.50,65.40,300.00,57.00
1999-04-20 15:28:28,347.40,63.40,121.50,69.10
1999-04-22 19:23:35,351.40,67.90,48.70,72.40
1999-04-28 05:19:03,328.80,65.10,258.60,55.30
1999-04-28 08:58:00,335.50,62.50,220.30,60.70
1999-04-29 11:08:55,327.60,65.70,177.00,70.30
1999-04-30 13:24:24,327.20,65.20,135.10,71.10
1999-05-02 14:00:48,316.40,69.10,113.30,74.90
1999-05-04 05:16:00,341.40,68.60,267.50,57.90
1999-05-04 05:35:11,349.90,68.30,269.80,57.50
1999-05-04 21:46:32,319.80,70.80,327.00,67.70
1999-05-04 22:20:16,330.40,69.00,330.90,66.60
1999-05-06 07:27:38,334.10,65.10,239.80,59.00
1999-05-06 09:56:41,325.00,68.40,199.00,70.40
1999-05-06 10:32:05,358.20,65.60,221.50,63.50
1999-05-07 04:33:24,25.40,65.80,303.00,58.00
1999-05-07 07:05:30,342.10,66.50,250.10,58.20
1999-05-07 20:37:43,359.40,67.60,35.00,71.60
1999-05-07 21:54:50,342.70,68.70,350.40,69.20
1999-05-10 01:07:11,330.40,69.00,298.40,60.40
1999-05-12 07:02:21,311.60,68.70,228.80,65.10
1999-05-13 18:37:59,352.20,65.90,64.90,70.60
1999-05-13 21:51:11,4.00,64.50,20.90,67.80
1999-05-13 23:21:30,18.20,64.80,11.50,67.50
1999-05-13 23:56:28,13.40,64.90,355.70,66.10
1999-05-14 01:34:36,26.00,64.00,344.60,64.00
1999-05-14 17:56:59,353.10,67.00,79.00,72.00
1999-05-14 18:39:19,346.30,67.50,56.40,72.20
1999-05-15 08:30:59,350.60,63.70,239.60,57.60
1999-05-15 13:26:47,323.20,65.90,130.70,71.80
1999-05-16 06:54:11,344.50,66.30,253.60,57.40
1999-05-18 06:07:11,324.80,63.30,247.10,55.60
1999-05-18 09:28:58,352.00,62.70,228.30,59.10
1999-05-18 12:26:13,323.90,63.00,146.60,69.00
1999-05-19 00:20:55,351.20,65.30,325.30,62.00
1999-05-19 00:58:57,358.20,66.10,323.10,62.40
1999-05-19 01:17:47,311.60,68.70,284.40,58.20
1999-05-19 02:21:08,326.10,70.50,284.00,60.10
1999-05-19 17:18:53,353.80,69.10,92.80,74.50
1999-05-19 20:57:51,340.20,66.80,5.30,68.90
1999-05-19 21:43:14,337.00,67.40,348.00,67.60
1999-05-22 03:56:21,344.40,68.40,281.20,57.70
1999-05-23 11:32:47,314.40,70.50,157.60,76.00
1999-05-24 10:54:15,337.90,66.40,195.50,68.90
1999-05-25 02:39:33,323.80,64.90,280.20,54.00
1999-05-25 03:13:17,316.30,65.50,270.50,54.50
1999-05-26 01:29:35,348.60,65.60,308.80,59.00
1999-05-26 10:39:47,359.40,66.10,149.00,71.90
1999-05-26 16:02:31,313.40,70.20,72.60,75.40
1999-05-28 18:48:57,328.60,71.00,26.40,74.70
1999-05-29 16:35:47,1.90,67.60,119.10,73.40
1999-06-04 18:00:27,321.90,67.50,40.20,71.80
1999-06-09 02:07:52,319.90,66.80,282.30,56.10
1999-06-09 03:09:49,313.70,65.80,269.30,54.90
1999-06-11 09:36:26,359.30,68.70,236.20,63.50
1999-06-12 02:18:10,313.40,69.40,276.80,58.50
1999-06-14 07:46:58,331.70,68.10,235.70,63.00
1999-06-16 10:40:45,16.70,64.50,235.20,59.40
1999-06-16 11:11:25,324.00,70.60,178.50,74.80
1999-06-19 15:03:34,328.30,67.40,111.00,73.00
1999-06-23 09:50:22,351.00,65.80,237.10,60.30
1999-06-23 22:13:57,0.60,66.10,7.30,68.40
1999-06-28 11:24:21,326.90,66.40,172.60,71.20
1999-07-02 07:22:30,321.90,64.20,230.50,60.20
1999-07-02 19:43:25,359.50,63.50,53.50,68.00
1999-07-03 00:23:42,346.80,62.30,321.40,58.50
1999-07-03 01:29:57,334.60,67.00,297.80,58.30
1999-07-06 01:53:34,289.10,68.80,265.60,58.30
1999-07-09 00:01:39,335.70,66.00,314.60,60.60
1999-07-09 18:15:50,16.50,67.80,99.00,73.20
1999-07-09 18:37:55,0.70,69.20,72.50,74.30
1999-07-10 22:23:13,310.50,69.00,311.70,62.90
1999-07-11 22:52:03,8.10,66.90,4.80,69.00
1999-07-14 19:12:11,348.60,65.60,49.40,70.10
1999-07-14 19:44:41,3.20,67.10,55.40,71.70
1999-07-14 20:08:00,2.00,68.10,45.70,72.60
1999-07-16 14:03:16,343.50,67.80,149.40,73.60
1999-07-18 17:17:55,326.50,67.50,61.90,72.30
1999-07-20 14:23:20,341.80,66.50,139.40,72.40
1999-07-22 04:32:17,339.80,62.90,272.90,51.80
1999-07-22 08:16:09,337.40,59.10,229.80,55.20
1999-07-23 01:49:15,340.90,61.40,300.30,53.10
1999-07-23 02:26:03,321.50,62.80,280.80,51.80
1999-07-24 11:25:16,342.60,65.50,191.50,68.60
1999-07-24 15:23:15,331.90,65.80,107.90,71.30
1999-07-24 19:19:23,344.20,66.80,41.00,71.10
1999-07-25 06:48:46,354.70,65.50,261.10,55.40
1999-07-25 12:51:52,346.90,66.50,173.50,71.30
1999-07-28 08:46:14,351.50,64.30,237.60,58.70
1999-07-28 21:51:55,348.70,63.00,3.30,65.10
1999-07-30 09:07:55,9.90,62.10,246.70,54.50
1999-07-30 10:41:45,334.50,63.50,192.20,66.60
1999-07-30 14:01:42,339.90,61.30,139.50,67.30
1999-07-30 15:06:43,12.20,62.40,162.00,68.10
1999-07-31 20:53:58,351.80,63.30,24.30,66.80
1999-08-01 01:58:11,321.10,60.60,285.10,49.90
1999-08-01 03:43:40,336.10,64.40,278.10,53.40
1999-08-01 04:02:04,320.60,65.70,265.60,55.10
1999-08-02 17:29:20,334.60,65.80,68.10,70.60
1999-08-11 11:10:57,40.80,67.90,249.10,59.90
1999-08-11 17:09:45,16.50,67.80,123.40,73.70
1999-08-12 06:12:58,337.10,64.60,255.10,55.40
1999-08-12 10:01:08,1.60,62.00,229.30,58.20
1999-08-12 21:49:32,6.30,64.90,24.70,68.40
1999-08-12 22:12:13,327.90,66.60,332.40,64.50
1999-08-13 19:48:48,342.20,64.40,32.30,68.30
1999-08-13 21:27:33,0.50,63.50,25.50,67.10
1999-08-15 08:19:01,345.00,63.70,237.50,58.10
1999-08-15 12:09:38,358.40,62.50,195.30,65.20
1999-08-15 20:56:29,358.40,62.50,33.00,66.40
1999-08-15 23:52:31,348.10,61.90,331.40,60.00
1999-08-16 11:53:48,7.40,60.20,207.90,60.90
1999-08-16 14:22:50,350.10,62.10,145.40,68.10
1999-08-16 18:07:56,359.50,62.50,83.80,67.20
1999-08-18 07:32:07,327.80,63.00,232.70,58.40
1999-08-18 07:48:40,329.40,64.60,231.40,60.30
1999-08-18 19:45:40,345.00,63.70,37.50,67.80
1999-08-18 20:20:37,10.90,64.60,57.10,69.20
1999-08-20 12:31:38,317.00,62.90,135.00,68.80
1999-08-20 15:31:57,294.00,65.40,61.00,70.00
1999-08-21 04:17:24,342.60,67.10,276.90,56.10
1999-08-21 05:38:58,327.60,67.80,255.20,58.60
1999-08-21 06:05:57,330.70,70.90,253.90,62.10
1999-08-21 08:47:52,348.30,68.70,237.00,63.30
1999-08-22 17:33:36,348.40,63.50,82.50,68.30
1999-08-23 07:32:39,342.20,62.70,243.90,55.60
1999-08-23 11:23:16,333.60,61.00,176.00,65.90
1999-08-24 05:23:20,346.30,61.20,268.80,50.20
1999-08-24 17:41:11,353.20,62.30,85.40,67.00
1999-08-24 19:05:49,339.40,63.40,43.60,67.70
1999-08-26 12:53:44,327.60,65.90,143.90,71.80
1999-08-27 04:11:54,335.10,65.40,273.10,54.40
1999-08-27 05:04:39,355.80,66.00,277.80,55.00
1999-08-27 06:56:16,342.20,64.40,251.10,55.90
1999-08-27 07:24:29,314.60,66.20,224.80,63.40
1999-08-27 17:52:32,346.00,65.90,73.10,70.70
1999-08-28 19:43:40,339.80,67.30,29.10,71.10
1999-08-30 02:26:07,8.40,67.40,313.50,61.70
1999-08-30 08:07:44,352.50,64.90,245.80,57.50
1999-08-30 08:21:51,324.60,65.10,220.10,63.30
1999-08-30 23:16:42,335.20,66.50,325.40,63.20
1999-08-31 10:09:17,2.60,62.50,228.50,58.90
1999-08-31 15:26:23,347.50,65.50,122.30,71.30
1999-08-31 15:45:24,328.80,65.10,94.70,70.20
1999-08-31 19:25:35,314.70,61.20,9.80,63.90
1999-09-01 06:32:16,353.00,62.00,262.00,51.70
1999-09-01 07:21:20,329.00,63.90,236.20,58.60
1999-09-01 09:54:40,312.50,62.20,177.60,66.90
1999-09-01 13:22:36,350.90,62.70,163.40,68.30
1999-09-03 13:19:44,331.50,64.00,139.30,70.00
1999-09-03 18:41:44,348.90,65.10,61.60,69.70
1999-09-04 04:32:59,12.50,65.50,293.70,56.00
1999-09-04 05:55:47,351.20,65.30,267.00,54.50
1999-09-04 06:47:19,325.60,65.40,240.80,59.10
1999-09-04 10:02:58,322.80,64.50,190.10,67.80
1999-09-04 13:14:19,344.90,65.80,160.20,71.30
1999-09-04 15:20:03,327.30,67.10,100.30,72.50
1999-09-04 15:55:01,319.90,66.80,81.30,71.80
1999-09-05 03:41:35,347.20,66.00,285.30,55.50
1999-09-06 20:06:42,358.30,64.50,47.80,68.90
1999-09-07 08:01:51,12.60,63.40,260.30,53.30
1999-09-07 12:05:20,341.80,63.20,174.70,68.10
1999-09-08 17:57:30,359.40,64.00,87.00,68.90
1999-09-08 23:14:26,328.80,65.10,321.20,61.00
1999-09-10 04:02:49,350.00,65.20,283.80,54.50
1999-09-10 07:22:45,333.60,62.10,238.70,56.20
1999-09-10 10:24:18,355.00,63.90,218.90,62.40
1999-09-10 14:02:02,342.20,62.70,139.00,68.70
1999-09-10 23:44:05,346.60,64.90,331.70,62.80
1999-09-11 01:09:57,353.50,65.40,318.00,60.70
1999-09-11 06:33:48,333.00,64.90,248.50,56.90
1999-09-11 21:39:41,353.20,66.40,12.60,69.10
1999-09-11 23:02:29,332.90,67.20,326.80,64.10
1999-09-11 23:51:33,339.80,67.30,322.00,63.30
1999-09-12 01:00:15,345.40,66.90,312.50,61.00
1999-09-12 13:33:25,341.20,62.60,145.90,68.60
1999-09-13 10:00:42,309.80,60.70,170.60,66.00
1999-09-13 22:12:25,320.80,63.20,329.40,60.80
1999-09-13 23:05:46,331.50,64.00,326.70,61.10
1999-09-14 22:31:05,358.30,65.10,5.70,67.30
1999-09-16 06:23:17,340.20,62.40,254.70,53.20
1999-09-16 07:01:19,318.50,62.90,230.90,58.70
1999-09-16 09:08:53,337.70,61.40,218.80,59.90
1999-09-16 10:45:48,317.60,61.80,166.60,67.30
1999-09-16 14:08:12,309.90,63.90,99.20,69.00
1999-09-17 00:22:45,346.60,64.90,322.80,61.20
1999-09-17 00:38:42,345.20,65.30,317.70,60.50
1999-09-17 00:58:20,330.10,67.20,301.10,59.10
1999-09-17 06:21:33,335.30,68.80,253.30,60.00
1999-09-17 17:00:02,329.20,62.80,72.00,67.40
1999-09-17 21:46:28,347.20,66.00,4.30,68.00
1999-09-18 12:10:02,343.60,64.00,175.50,68.80
1999-09-19 13:37:51,333.00,64.90,134.50,70.80
1999-09-20 01:29:19,358.10,67.60,317.00,62.60
1999-09-20 02:03:03,308.30,69.70,276.40,58.80
1999-09-20 19:04:15,339.20,62.20,46.20,66.50
1999-09-21 12:42:15,357.20,64.00,183.10,68.10
1999-09-21 13:11:05,327.80,64.80,135.50,70.70
1999-09-21 18:32:28,339.80,62.90,56.00,67.40
1999-09-22 10:53:11,327.80,64.80,180.10,69.10
1999-09-23 03:25:33,354.60,60.30,293.60,50.70
1999-09-23 18:43:43,12.00,64.50,87.80,69.40
1999-09-23 22:55:48,357.00,66.10,356.20,67.30
1999-09-24 15:22:02,350.80,66.30,125.30,72.10
1999-09-25 12:27:21,352.90,67.50,185.40,71.20
1999-09-25 12:42:41,342.20,67.60,166.20,72.80
1999-09-26 20:39:20,7.70,61.70,52.70,66.10
1999-09-27 13:13:33,343.00,59.60,150.50,65.70
1999-09-27 16:02:50,354.80,59.30,115.30,64.70
1999-09-29 00:12:23,334.50,62.40,315.80,57.40
1999-09-29 04:01:46,358.40,63.50,289.60,53.40
1999-09-29 04:37:57,344.20,66.80,274.50,55.80
1999-09-29 21:18:55,337.00,63.50,3.60,65.60
1999-09-29 22:20:15,309.60,65.40,317.20,60.50
1999-09-30 14:29:19,331.50,64.00,116.10,69.60
1999-10-01 12:15:43,0.80,71.80,203.70,73.10
1999-10-02 20:14:50,0.60,64.00,50.70,68.40
1999-10-02 21:21:41,340.40,65.20,5.60,67.40
1999-10-02 22:18:44,328.20,65.50,335.60,64.00
1999-10-03 14:33:19,338.80,65.50,123.70,71.30
1999-10-08 21:38:53,350.80,66.30,12.60,69.00
1999-10-09 15:57:59,355.70,66.50,118.60,72.20
1999-10-11 05:38:07,326.60,65.70,253.40,56.80
1999-10-11 05:59:35,341.50,65.30,259.60,55.40
1999-10-11 06:24:44,343.00,66.60,256.70,57.10
1999-10-12 12:45:06,340.90,61.40,155.90,67.30
1999-10-13 06:08:23,341.80,63.20,257.90,53.50
1999-10-14 20:11:12,357.20,64.00,48.80,68.40
1999-10-17 06:02:40,337.40,63.00,255.80,53.60
1999-10-18 12:27:57,329.20,65.80,148.50,71.70
1999-10-18 14:14:40,337.00,67.40,125.90,73.30
1999-10-19 11:31:01,344.40,68.40,191.30,71.40
1999-10-21 15:53:54,345.70,66.40,106.90,71.90
1999-10-22 08:02:11,324.20,56.70,217.90,55.40
1999-10-22 10:34:55,343.00,59.60,199.00,61.90
1999-10-23 02:44:35,359.10,65.00,304.10,57.40
1999-10-23 06:51:46,320.30,64.30,233.90,59.50
1999-10-23 21:17:47,359.40,65.60,31.70,69.50
1999-10-23 23:29:03,353.30,61.80,348.70,62.50
1999-10-24 13:47:43,351.30,61.70,148.20,67.70
1999-10-24 18:13:54,329.40,64.60,50.10,69.00
1999-10-25 10:48:53,327.80,73.00,191.80,75.90
1999-10-26 04:31:01,339.40,67.80,272.50,56.90
1999-10-26 19:44:16,344.90,65.80,41.70,70.10
1999-10-28 10:56:24,330.60,67.90,183.80,71.70
1999-10-29 05:39:35,7.00,63.30,278.90,52.20
1999-10-29 19:06:34,359.40,64.00,70.50,68.70
1999-10-30 16:11:15,337.00,64.30,91.90,69.30
1999-10-30 19:53:17,349.10,67.20,43.30,71.50
1999-10-31 23:02:55,31.50,64.40,41.20,68.60
1999-11-01 18:55:51,355.60,67.10,67.80,71.90
1999-11-01 19:25:54,3.10,66.60,68.40,71.40
1999-11-02 09:48:51,8.30,63.80,236.30,58.40
1999-11-02 16:44:42,353.20,66.40,100.90,71.70
1999-11-04 23:28:29,10.10,68.30,3.70,70.20
1999-11-05 17:50:02,356.80,67.60,87.20,72.80
1999-11-06 05:49:28,15.80,66.80,282.10,56.10
1999-11-06 11:15:09,334.60,67.00,180.70,71.20
1999-11-07 01:43:01,353.40,65.90,312.80,60.10
1999-11-08 07:18:00,356.50,60.90,254.40,51.70
1999-11-08 11:15:22,333.50,63.30,175.30,68.10
1999-11-08 14:31:01,350.60,60.60,132.10,66.50
1999-11-08 15:19:28,331.70,61.70,98.70,66.70
1999-11-09 02:45:11,359.50,63.50,305.00,56.10
1999-11-09 08:17:36,337.10,64.60,229.20,60.90
1999-11-09 14:04:08,345.30,63.20,134.40,69.10
1999-11-09 23:47:25,348.20,64.00,337.80,63.00
1999-11-10 03:41:43,336.30,66.70,278.50,55.80
1999-11-10 16:20:24,339.30,65.00,91.50,70.00
1999-11-10 16:38:48,338.10,67.60,85.00,72.70
1999-11-10 17:12:32,318.30,68.30,52.10,72.90
1999-11-10 19:58:08,322.00,64.90,11.80,67.60
1999-11-10 23:19:55,320.40,65.00,317.00,60.10
1999-11-12 06:33:25,337.00,67.40,252.10,58.80
1999-11-12 06:36:06,334.70,68.10,248.50,60.20
1999-11-12 06:54:30,338.10,67.60,247.40,59.90
1999-11-12 09:35:12,338.60,67.10,214.60,66.40
1999-11-13 04:02:53,12.40,62.90,299.20,54.30
1999-11-13 04:51:20,22.60,63.00,297.20,54.10
1999-11-13 06:42:21,348.90,62.50,255.60,53.10
1999-11-13 17:30:38,335.50,63.70,70.00,68.30
1999-11-13 20:16:14,351.10,59.00,45.60,63.20
1999-11-13 20:32:48,344.60,60.40,32.70,64.30
1999-11-14 14:05:17,332.50,65.40,118.80,71.10
1999-11-14 15:34:43,340.90,59.80,104.10,64.90
1999-11-14 17:52:50,328.80,65.10,55.90,69.70
1999-11-15 14:12:45,348.10,66.60,136.80,72.50
1999-11-16 15:11:44,10.00,59.50,143.30,65.60
1999-11-16 16:09:23,322.60,61.20,76.90,65.80
1999-11-16 16:59:41,304.60,63.30,43.00,67.50
1999-11-19 19:27:12,5.90,62.90,74.00,67.50
1999-11-19 19:53:34,358.40,62.40,59.00,66.90
1999-11-20 09:38:30,353.60,64.90,225.70,61.90
1999-11-21 05:08:08,18.90,65.80,291.00,55.90
1999-11-21 05:40:02,358.20,65.60,272.40,54.60
1999-11-21 06:13:09,312.80,66.90,236.00,61.70
1999-11-21 22:51:02,6.10,63.90,16.20,66.90
1999-11-24 03:09:28,300.90,67.50,262.20,57.30
1999-11-24 07:55:17,326.90,68.20,226.70,65.00
1999-11-25 01:47:23,22.40,64.10,341.50,63.60
1999-11-25 14:18:43,337.70,61.40,119.20,67.00
1999-11-25 17:53:23,345.00,63.70,75.00,68.40
1999-11-25 20:50:38,3.80,63.00,49.50,67.40
1999-11-25 21:04:45,352.80,63.80,31.90,67.70
1999-11-25 21:45:14,337.70,65.30,0.40,67.00
1999-11-28 04:10:00,29.90,67.20,309.90,60.80
1999-11-28 05:26:03,15.80,66.80,285.50,56.30
1999-11-29 11:16:22,328.30,67.40,170.40,72.30
1999-11-30 05:20:18,5.70,67.00,280.40,56.20
1999-11-30 11:12:48,355.00,63.90,201.70,65.60
1999-12-03 01:56:49,340.70,64.70,301.10,56.50
1999-12-03 09:32:32,9.40,66.80,240.30,60.60
1999-12-03 12:28:33,342.50,62.20,158.60,68.00
1999-12-04 06:12:41,331.80,67.00,249.70,58.80
1999-12-04 17:04:40,344.50,62.50,86.50,67.30
1999-12-05 00:40:59,315.40,67.30,297.20,58.50
1999-12-05 09:42:33,323.70,64.80,192.70,67.80
1999-12-05 17:04:46,322.70,67.10,60.60,71.80
1999-12-06 02:45:36,1.90,67.10,306.30,60.00
1999-12-06 05:56:21,350.40,64.20,264.30,53.70
1999-12-06 09:07:42,335.60,64.90,215.30,64.10
1999-12-06 11:03:01,330.90,65.60,176.20,70.20
1999-12-06 22:48:21,7.50,64.90,18.70,68.10
1999-12-07 00:18:30,327.20,65.20,311.20,59.10
1999-12-07 01:35:10,327.60,67.80,295.40,58.70
1999-12-07 05:44:48,354.60,66.00,269.10,55.10
1999-12-07 17:26:27,347.70,65.00,84.40,69.90
1999-12-07 17:53:26,335.70,66.00,63.90,70.70
1999-12-07 18:21:39,329.00,66.90,47.70,71.40
1999-12-07 21:28:43,345.80,64.30,16.50,67.30
1999-12-07 21:58:09,311.00,66.90,327.20,63.90
1999-12-08 01:56:08,301.10,66.50,274.90,55.50
1999-12-08 11:15:29,359.40,65.60,206.80,66.40
1999-12-08 11:54:08,333.00,66.10,161.10,71.60
1999-12-08 14:40:57,346.30,65.40,124.10,71.20
1999-12-08 18:04:35,351.70,63.80,79.80,68.50
1999-12-09 02:45:18,352.30,65.40,299.70,57.00
1999-12-09 03:20:18,340.70,66.30,285.10,55.80
1999-12-09 03:35:36,1.80,65.60,296.40,56.60
1999-12-09 08:06:05,330.30,66.00,225.20,63.10
1999-12-09 08:31:50,3.00,65.60,246.00,58.10
1999-12-09 10:44:56,348.20,64.00,202.00,65.60
1999-12-09 13:41:34,338.40,66.00,131.60,71.90
1999-12-09 22:00:49,0.60,66.10,23.40,69.60
1999-12-10 04:07:36,328.70,68.10,269.60,57.30
1999-12-10 18:03:34,328.00,68.50,50.10,73.10
1999-12-10 18:41:36,318.20,67.60,28.10,71.30
1999-12-11 10:40:51,352.50,64.90,208.50,65.40
1999-12-11 12:01:49,355.70,66.50,189.00,69.80
1999-12-11 12:47:49,355.50,67.60,174.40,72.30
